id,customer_id,store_id,employee_id,order_channel,status,subtotal,discount_amount,total_amount,order_date
716,3,2,9,online,pending,92.17,0.0,92.17,2026-05-01 13:32:31
717,3,2,3,in_store,refunded,309.79,0.0,309.79,2026-03-13 19:16:10
718,3,2,9,online,completed,152.18,19.48,132.7,2026-03-15 15:08:02
719,3,5,6,online,completed,164.38,0.0,164.38,2026-05-17 11:56:26
720,3,2,13,online,completed,202.47000000000003,0.0,202.47,2026-03-16 20:06:24
721,3,2,3,online,completed,425.45000000000005,0.0,425.45,2026-04-01 13:55:04
722,6,5,12,in_store,completed,216.31,0.0,216.31,2026-04-27 15:22:46
723,6,5,6,in_store,completed,171.4,0.0,171.4,2026-03-07 19:58:21
724,6,5,6,online,completed,379.97999999999996,0.0,379.98,2026-05-04 15:43:47
725,6,5,12,in_store,pending,403.68,0.0,403.68,2026-03-21 17:30:50
726,6,5,6,online,completed,451.92999999999995,0.0,451.93,2026-03-05 12:30:39
727,6,5,6,in_store,cancelled,18.8,0.0,18.8,2026-05-23 10:49:27
728,6,1,16,online,completed,210.14,0.0,210.14,2026-05-04 17:35:38
729,6,5,12,in_store,completed,18.62,0.0,18.62,2026-05-12 12:53:40
730,6,5,12,online,completed,31.37,0.0,31.37,2026-04-02 14:57:34
731,6,5,6,in_store,completed,144.45,0.0,144.45,2026-04-02 17:29:26
732,6,1,16,in_store,completed,161.76999999999998,0.0,161.77,2026-04-04 13:48:24
733,6,5,12,online,completed,405.65999999999997,0.0,405.66,2026-03-13 18:34:01
734,6,5,12,in_store,cancelled,250.58,36.38,214.2,2026-05-20 15:16:53
735,6,5,6,in_store,cancelled,31.44,0.0,31.44,2026-03-04 12:12:53
736,6,5,6,in_store,pending,130.34,10.58,119.76,2026-03-25 14:10:38
737,6,5,12,in_store,pending,483.81000000000006,0.0,483.81,2026-03-20 10:37:44
738,6,5,12,online,completed,397.03,0.0,397.03,2026-05-04 14:04:32
739,8,1,16,online,completed,27.37,0.0,27.37,2026-03-18 20:33:41
740,8,1,8,online,completed,417.82000000000005,29.75,388.07,2026-03-28 16:15:48
741,8,1,8,in_store,completed,108.49000000000001,0.0,108.49,2026-05-08 13:35:00
742,8,1,16,in_store,completed,59.6,0.0,59.6,2026-05-16 09:05:18
743,8,1,8,in_store,cancelled,155.92,0.0,155.92,2026-04-23 14:22:44
744,8,1,7,online,completed,158.38,0.0,158.38,2026-05-11 16:17:46
745,8,1,7,in_store,completed,258.09000000000003,0.0,258.09,2026-03-06 17:18:44
746,8,1,1,in_store,completed,145.12,0.0,145.12,2026-03-08 18:40:43
747,8,1,7,in_store,completed,497.27,0.0,497.27,2026-05-14 15:38:38
748,8,1,1,online,cancelled,28.81,1.66,27.15,2026-03-10 12:40:13
749,8,1,16,online,completed,351.06,0.0,351.06,2026-03-29 09:14:18
750,8,5,6,online,completed,302.70000000000005,0.0,302.7,2026-05-02 11:58:17
751,8,1,16,in_store,pending,296.12,0.0,296.12,2026-04-09 13:32:34
752,8,1,7,online,completed,73.45,0.0,73.45,2026-03-03 19:52:17
753,8,5,12,in_store,completed,92.30000000000001,0.0,92.3,2026-04-03 15:21:20
754,8,1,1,in_store,completed,258.54,0.0,258.54,2026-03-31 13:20:07
755,8,1,7,in_store,completed,238.54,0.0,238.54,2026-03-13 13:28:56
756,9,2,13,in_store,completed,245.36,0.0,245.36,2026-04-09 10:14:53
757,9,2,9,online,completed,196.79999999999998,0.0,196.8,2026-04-07 12:58:38
758,9,4,2,in_store,pending,104.17,0.0,104.17,2026-03-29 18:37:42
759,9,2,9,in_store,completed,219.09,0.0,219.09,2026-05-07 12:36:24
760,9,2,9,in_store,completed,215.51,0.0,215.51,2026-05-16 19:09:31
761,9,2,13,online,completed,293.98,0.0,293.98,2026-04-15 13:21:39
762,9,2,13,in_store,completed,185.17,20.99,164.18,2026-03-04 18:04:15
763,10,5,6,in_store,completed,224.17,0.0,224.17,2026-03-05 14:50:03
764,10,2,13,online,completed,239.18,0.0,239.18,2026-03-17 10:39:55
765,10,2,9,in_store,completed,261.81,0.0,261.81,2026-03-28 19:34:10
766,10,4,11,in_store,completed,722.24,0.0,722.24,2026-04-07 16:06:15
767,10,2,9,in_store,completed,239.58999999999997,0.0,239.59,2026-05-23 19:49:47
768,10,2,3,in_store,completed,296.34000000000003,0.0,296.34,2026-05-02 09:19:50
769,10,2,3,online,completed,120.52000000000001,0.0,120.52,2026-05-16 17:56:23
770,10,4,2,in_store,completed,543.56,0.0,543.56,2026-03-14 12:55:43
771,10,2,13,in_store,completed,367.0,0.0,367.0,2026-04-06 19:23:06
772,10,2,13,in_store,completed,511.54999999999995,0.0,511.55,2026-05-19 16:58:44
773,10,2,3,online,completed,252.85,0.0,252.85,2026-03-14 15:29:23
774,10,2,9,online,completed,128.55,0.0,128.55,2026-03-28 09:44:23
775,10,2,13,in_store,completed,104.97,0.0,104.97,2026-05-02 14:03:25
776,10,2,3,online,completed,226.73,0.0,226.73,2026-03-05 14:15:08
777,12,3,14,in_store,completed,35.75,0.0,35.75,2026-05-23 11:08:34
778,12,3,10,online,completed,52.69,0.0,52.69,2026-04-01 09:11:16
779,12,3,10,online,completed,590.09,0.0,590.09,2026-03-11 16:32:14
780,12,3,14,in_store,completed,156.24,0.0,156.24,2026-03-08 14:38:09
781,12,3,10,online,completed,128.48,0.0,128.48,2026-03-29 16:32:38
782,12,5,12,in_store,completed,122.28,7.29,114.99,2026-04-11 14:42:16
783,12,3,4,online,completed,331.05,0.0,331.05,2026-04-26 17:35:21
784,12,1,8,online,completed,52.73,7.09,45.64,2026-04-04 10:36:32
785,12,3,10,online,completed,679.79,43.73,636.06,2026-05-18 15:54:35
786,12,3,4,online,cancelled,271.52,0.0,271.52,2026-05-01 09:05:47
787,13,2,13,online,completed,332.69,0.0,332.69,2026-05-25 09:09:10
788,13,2,13,in_store,completed,163.21,0.0,163.21,2026-04-11 10:18:43
789,13,2,3,online,completed,28.81,0.0,28.81,2026-03-21 11:48:16
790,13,2,9,online,pending,205.84,0.0,205.84,2026-03-23 17:35:53
791,13,2,3,in_store,completed,434.83,62.95,371.88,2026-04-11 18:25:45
792,13,2,13,in_store,completed,110.09,0.0,110.09,2026-04-12 10:15:27
793,13,2,3,in_store,completed,56.41,0.0,56.41,2026-05-01 10:33:32
794,13,2,3,online,completed,267.37,0.0,267.37,2026-03-15 13:12:11
795,13,2,13,in_store,pending,258.47,26.04,232.43,2026-05-25 18:41:40
796,13,2,9,in_store,completed,410.31000000000006,0.0,410.31,2026-04-05 13:04:41
797,13,2,13,online,completed,345.73,0.0,345.73,2026-04-28 16:32:09
798,13,2,3,in_store,completed,159.25,0.0,159.25,2026-03-28 15:26:49
799,13,2,13,online,completed,56.41,0.0,56.41,2026-04-02 10:37:42
800,13,2,3,online,pending,169.32,0.0,169.32,2026-03-09 13:35:24
801,13,2,13,in_store,completed,81.11,0.0,81.11,2026-05-05 15:32:23
802,13,5,6,online,completed,123.69,10.84,112.85,2026-03-16 10:18:54
803,13,2,13,online,completed,232.7,0.0,232.7,2026-05-10 16:02:26
804,15,3,4,in_store,completed,336.01,0.0,336.01,2026-05-21 12:23:43
805,15,1,16,in_store,completed,211.89,0.0,211.89,2026-03-10 20:54:33
806,15,2,9,in_store,completed,210.85000000000002,0.0,210.85,2026-04-10 09:25:32
807,15,4,2,online,completed,16.02,0.93,15.09,2026-03-28 16:44:53
808,15,3,4,online,cancelled,207.26,0.0,207.26,2026-04-29 17:27:07
809,15,3,10,online,completed,31.44,2.68,28.76,2026-03-02 19:32:36
810,15,3,4,in_store,completed,138.16,0.0,138.16,2026-04-05 10:33:34
811,15,4,15,in_store,completed,140.48,17.97,122.51,2026-05-16 10:22:15
812,15,3,14,in_store,completed,311.18,0.0,311.18,2026-03-18 11:04:45
813,15,3,10,online,completed,91.52,10.58,80.94,2026-03-25 09:48:41
814,18,3,10,in_store,completed,114.75,0.0,114.75,2026-05-12 16:57:24
815,18,3,4,in_store,completed,114.75999999999999,0.0,114.76,2026-04-11 18:52:11
816,19,1,16,online,pending,482.05,0.0,482.05,2026-04-13 14:28:02
817,19,1,7,in_store,completed,237.27,0.0,237.27,2026-05-22 18:43:50
818,19,2,13,online,pending,136.44,0.0,136.44,2026-04-13 14:23:28
819,26,2,3,in_store,completed,385.56000000000006,22.13,363.43,2026-04-07 17:07:16
820,26,2,13,in_store,completed,150.87,0.0,150.87,2026-05-18 19:54:20
821,28,4,15,online,completed,200.1,0.0,200.1,2026-04-19 12:07:12
822,28,4,2,in_store,completed,195.02,18.84,176.18,2026-04-08 20:46:30
823,28,4,2,online,completed,108.68,15.59,93.09,2026-04-27 11:49:08
824,28,4,15,in_store,completed,120.9,13.79,107.11,2026-03-25 12:40:35
825,29,4,15,online,completed,425.89000000000004,0.0,425.89,2026-05-03 18:46:57
826,29,4,2,online,completed,198.08,0.0,198.08,2026-04-30 19:01:31
827,29,4,2,in_store,completed,287.36,0.0,287.36,2026-04-17 16:13:21
828,31,2,9,online,completed,60.83,4.81,56.02,2026-03-11 14:15:29
829,31,2,13,in_store,completed,358.14000000000004,31.99,326.15,2026-05-24 11:52:20
830,31,2,3,online,completed,195.39,0.0,195.39,2026-04-04 09:03:18
831,31,4,11,in_store,completed,69.04,0.0,69.04,2026-04-08 09:36:35
832,31,2,9,online,pending,303.3,30.61,272.69,2026-04-29 10:08:06
833,31,2,3,in_store,completed,99.92,0.0,99.92,2026-05-09 14:51:30
834,31,2,13,in_store,completed,119.58,0.0,119.58,2026-04-02 17:53:32
835,33,5,12,online,completed,294.48,0.0,294.48,2026-05-17 20:55:44
836,33,5,6,online,completed,325.29,0.0,325.29,2026-03-17 17:40:46
837,33,5,6,in_store,completed,584.53,0.0,584.53,2026-03-31 15:09:26
838,33,5,6,online,completed,586.4699999999999,0.0,586.47,2026-03-21 17:20:42
839,33,5,12,online,completed,156.24,0.0,156.24,2026-03-19 12:17:35
840,34,4,11,in_store,completed,212.97000000000003,0.0,212.97,2026-04-03 17:59:59
841,34,4,2,in_store,completed,263.95,32.75,231.2,2026-03-28 20:05:22
842,34,4,2,online,completed,85.01,0.0,85.01,2026-05-01 12:03:06
843,34,2,9,in_store,completed,320.84000000000003,0.0,320.84,2026-05-03 12:48:18
844,38,1,7,in_store,completed,146.88,15.69,131.19,2026-03-04 15:50:31
845,38,3,10,in_store,completed,172.21,0.0,172.21,2026-05-02 17:33:31
846,38,3,14,online,completed,146.34,0.0,146.34,2026-05-11 14:50:18
847,39,1,8,in_store,completed,155.32999999999998,0.0,155.33,2026-05-04 10:11:08
848,39,4,15,online,completed,19.38,2.3,17.08,2026-03-26 19:23:44
849,39,4,15,in_store,completed,18.41,0.0,18.41,2026-03-29 14:39:14
850,39,4,11,online,completed,342.8,0.0,342.8,2026-05-13 17:51:42
851,39,1,7,online,completed,124.94,0.0,124.94,2026-03-15 11:20:54
852,39,1,1,in_store,completed,68.94,0.0,68.94,2026-04-19 15:29:36
853,39,1,8,in_store,cancelled,322.89,0.0,322.89,2026-03-22 18:04:02
854,39,1,16,online,refunded,648.84,0.0,648.84,2026-03-14 19:46:41
855,39,1,7,online,completed,293.39,0.0,293.39,2026-04-21 11:46:14
856,40,5,12,online,completed,288.9,0.0,288.9,2026-03-19 20:48:07
857,40,2,3,in_store,completed,291.52,0.0,291.52,2026-04-27 09:28:38
858,40,5,6,online,completed,347.9,0.0,347.9,2026-03-29 12:52:58
859,40,5,12,in_store,completed,265.54999999999995,0.0,265.55,2026-04-27 20:58:11
860,40,5,12,in_store,completed,287.96000000000004,0.0,287.96,2026-03-15 13:24:11
861,45,1,16,online,completed,86.43,0.0,86.43,2026-03-14 15:15:16
862,45,1,7,in_store,completed,93.6,0.0,93.6,2026-04-06 19:38:38
863,45,1,7,in_store,completed,220.5,33.07,187.43,2026-05-24 14:19:58
864,45,1,7,online,pending,371.7,0.0,371.7,2026-03-20 15:58:15
865,45,1,16,in_store,completed,275.32,20.95,254.37,2026-05-17 20:30:48
866,45,5,12,online,completed,350.55999999999995,0.0,350.56,2026-04-02 12:24:36
867,45,1,7,in_store,completed,75.87,0.0,75.87,2026-03-14 20:34:31
868,47,1,1,in_store,completed,294.06,0.0,294.06,2026-03-14 19:14:04
869,47,5,6,in_store,completed,267.62,0.0,267.62,2026-04-23 15:00:01
870,47,1,7,in_store,completed,237.13,0.0,237.13,2026-04-20 11:15:12
871,48,5,6,online,completed,225.69,0.0,225.69,2026-05-06 10:41:54
872,48,5,6,in_store,completed,315.27,0.0,315.27,2026-05-22 15:41:50
873,48,5,12,in_store,completed,286.34999999999997,0.0,286.35,2026-03-08 19:59:17
874,48,5,12,in_store,completed,443.02,0.0,443.02,2026-03-16 18:15:36
875,48,5,12,in_store,completed,299.94,0.0,299.94,2026-04-12 12:53:04
876,49,3,10,online,completed,377.70000000000005,24.71,352.99,2026-04-11 11:43:37
877,49,3,14,online,cancelled,66.93,0.0,66.93,2026-04-07 14:23:06
878,49,3,4,online,completed,251.51,0.0,251.51,2026-04-13 17:35:32
879,49,3,10,in_store,completed,223.03,0.0,223.03,2026-04-10 15:49:05
880,49,3,4,in_store,completed,186.6,0.0,186.6,2026-04-10 13:30:50
881,50,5,6,in_store,completed,215.73000000000002,0.0,215.73,2026-03-14 13:00:25
882,50,5,6,in_store,completed,356.91,0.0,356.91,2026-04-28 20:12:30
883,50,5,6,in_store,completed,305.82,0.0,305.82,2026-03-28 15:23:07
884,50,1,16,in_store,completed,610.3000000000001,0.0,610.3,2026-05-01 13:15:16
885,50,5,12,online,completed,493.32,73.19,420.13,2026-05-16 14:44:57
886,50,5,12,in_store,completed,18.8,0.0,18.8,2026-03-11 09:06:16
887,50,5,12,in_store,completed,193.92000000000002,0.0,193.92,2026-05-14 19:37:44
888,50,5,6,in_store,completed,180.06,0.0,180.06,2026-04-03 16:50:13
889,50,5,6,in_store,completed,113.34,0.0,113.34,2026-05-22 14:41:06
890,53,1,16,online,completed,274.88,0.0,274.88,2026-05-01 11:11:40
891,54,2,3,online,completed,239.62,0.0,239.62,2026-03-28 20:51:50
892,57,2,3,in_store,completed,299.53,0.0,299.53,2026-03-26 19:55:31
893,57,3,14,in_store,completed,127.17000000000002,11.3,115.87,2026-04-27 10:43:08
894,60,3,14,in_store,completed,66.73,0.0,66.73,2026-03-19 16:40:34
895,60,3,4,in_store,completed,117.16,0.0,117.16,2026-04-17 11:12:52
896,63,4,2,in_store,completed,69.04,0.0,69.04,2026-03-03 12:18:02
897,63,4,11,online,completed,487.44999999999993,0.0,487.45,2026-03-11 18:07:17
898,64,1,8,in_store,completed,62.88,0.0,62.88,2026-03-26 14:55:52
899,64,4,15,online,completed,296.99,0.0,296.99,2026-04-11 11:39:08
900,70,2,13,in_store,completed,317.12,0.0,317.12,2026-05-05 10:08:48
901,71,2,13,in_store,completed,310.64,0.0,310.64,2026-03-14 18:40:17
902,71,2,13,in_store,pending,252.49,0.0,252.49,2026-05-25 14:29:31
903,73,5,6,online,completed,127.56,0.0,127.56,2026-03-22 15:52:13
904,76,5,12,in_store,completed,43.6,0.0,43.6,2026-03-10 19:50:53
905,76,5,6,in_store,completed,679.3199999999999,76.46,602.86,2026-05-24 13:05:41
906,80,3,4,in_store,completed,82.34,0.0,82.34,2026-03-09 20:06:00
907,80,3,4,in_store,pending,108.47,0.0,108.47,2026-04-03 10:55:27
908,85,3,10,in_store,completed,133.04,11.32,121.72,2026-04-07 11:41:43
909,90,4,15,online,completed,28.81,3.54,25.27,2026-04-29 19:28:55
910,81,3,4,in_store,completed,644.72,0.0,644.72,2026-06-01 19:56:38
911,78,2,9,app,pending,310.57,22.96,287.61,2026-06-01 10:28:44
912,3,2,9,in_store,completed,241.78,60.44,181.34,2026-06-01 12:47:54
913,42,2,3,in_store,completed,70.06,10.51,59.55,2026-06-01 18:02:48
914,98,4,11,online,completed,110.51,5.53,104.98,2026-06-01 11:34:14
915,42,3,14,in_store,completed,218.83,0.0,218.83,2026-06-01 15:24:51
916,3,4,2,app,completed,176.79,8.84,167.95,2026-06-01 19:22:59
917,62,5,6,in_store,completed,125.9,7.26,118.64,2026-06-02 17:13:27
918,8,2,13,online,completed,218.8,22.27,196.53,2026-06-02 09:28:55
919,93,1,1,in_store,completed,684.15,12.17,671.98,2026-06-02 15:34:26
920,64,5,12,in_store,completed,37.74,0.0,37.74,2026-06-02 21:33:50
921,85,4,15,in_store,completed,367.49,33.67,333.82,2026-06-02 17:50:53
922,23,1,7,online,completed,88.28,2.91,85.37,2026-06-02 18:46:13
923,60,2,3,online,completed,130.39,0.0,130.39,2026-06-02 20:51:11
924,69,2,9,in_store,completed,381.42,76.98,304.44,2026-06-02 15:55:57
925,69,5,12,online,completed,58.46,0.0,58.46,2026-06-02 19:45:39
926,40,1,1,online,completed,165.41,0.0,165.41,2026-06-03 17:43:59
927,75,4,11,online,completed,246.01,25.33,220.68,2026-06-03 13:46:49
928,38,2,13,in_store,completed,189.52,30.12,159.4,2026-06-03 09:08:33
929,25,5,12,online,completed,90.68,0.0,90.68,2026-06-03 21:08:11
930,22,2,9,online,completed,164.68,41.17,123.51,2026-06-03 15:16:20
931,17,1,8,online,completed,184.39,27.63,156.76,2026-06-03 14:40:33
932,22,3,10,online,completed,252.3,0.0,252.3,2026-06-04 14:50:14
933,17,5,12,in_store,completed,208.54,26.18,182.36,2026-06-04 19:26:09
934,8,2,9,online,cancelled,328.4,62.65,265.75,2026-06-04 13:08:45
935,78,5,6,app,completed,325.44,36.92,288.52,2026-06-04 10:05:09
936,20,2,9,in_store,completed,343.55,0.0,343.55,2026-06-04 15:12:47
937,6,4,15,in_store,completed,174.56,8.73,165.83,2026-06-04 17:01:11
938,8,2,9,in_store,completed,15.16,0.0,15.16,2026-06-04 13:13:34
939,52,2,13,in_store,completed,50.86,7.63,43.23,2026-06-04 13:39:19
940,47,3,14,in_store,completed,115.37,0.0,115.37,2026-06-05 10:49:05
941,82,3,10,in_store,completed,130.8,0.0,130.8,2026-06-05 11:12:51
942,5,2,13,online,completed,82.19,0.0,82.19,2026-06-05 20:08:27
943,90,2,13,online,completed,155.04,18.92,136.12,2026-06-05 12:21:09
944,7,3,14,in_store,completed,247.72,10.3,237.42,2026-06-05 10:43:49
945,48,3,4,in_store,completed,249.27,18.45,230.82,2026-06-06 19:39:26
946,24,2,3,online,completed,77.49,19.37,58.12,2026-06-06 21:29:32
947,81,3,4,in_store,completed,321.81,0.0,321.81,2026-06-06 12:29:13
948,32,1,1,in_store,completed,89.63,0.0,89.63,2026-06-06 15:02:11
949,47,1,7,online,completed,102.19,25.55,76.64,2026-06-07 14:53:16
950,5,3,10,in_store,completed,317.43,0.0,317.43,2026-06-07 13:32:53
951,34,3,10,online,completed,759.78,13.09,746.69,2026-06-07 17:33:38
952,86,2,9,app,completed,178.43,30.12,148.31,2026-06-08 17:33:55
953,73,5,6,online,completed,351.81,32.77,319.04,2026-06-08 13:49:55
954,8,3,4,online,completed,455.47,0.0,455.47,2026-06-08 11:51:52
955,73,5,12,in_store,completed,265.95,0.0,265.95,2026-06-08 20:03:48
956,67,2,13,in_store,completed,99.85,12.16,87.69,2026-06-08 17:05:29
957,89,3,10,in_store,completed,45.42,0.0,45.42,2026-06-08 09:10:32
958,94,3,4,in_store,cancelled,90.84,0.0,90.84,2026-06-08 16:13:23
959,96,5,6,app,completed,317.21,23.02,294.19,2026-06-09 19:47:28
960,94,5,12,in_store,completed,417.48,10.3,407.18,2026-06-09 11:41:57
961,61,2,3,online,completed,319.46,29.03,290.43,2026-06-09 14:29:24
962,3,5,6,online,completed,142.43,11.08,131.35,2026-06-09 13:02:05
963,68,4,15,online,completed,441.25,22.06,419.19,2026-06-09 09:09:57
964,39,2,3,online,completed,351.78,8.74,343.04,2026-06-09 17:07:46
965,95,2,3,online,completed,214.56,0.0,214.56,2026-06-09 16:12:49
966,39,4,11,online,completed,46.18,6.93,39.25,2026-06-09 17:29:50
967,28,4,15,in_store,completed,238.42,11.92,226.5,2026-06-09 18:55:33
968,88,1,7,in_store,completed,250.94,26.41,224.53,2026-06-10 10:51:06
969,48,5,12,in_store,completed,213.68,19.28,194.4,2026-06-10 09:13:45
970,30,1,8,online,completed,210.08,19.44,190.64,2026-06-10 09:59:57
971,75,5,12,in_store,completed,75.68,0.0,75.68,2026-06-10 20:46:34
972,62,2,9,in_store,completed,133.36,0.0,133.36,2026-06-10 15:29:05
973,96,1,1,in_store,completed,103.61,9.99,93.62,2026-06-10 17:12:32
974,61,1,8,online,completed,37.74,0.0,37.74,2026-06-11 16:55:44
975,43,2,9,in_store,completed,68.4,6.14,62.26,2026-06-11 20:31:40
976,7,2,3,in_store,completed,200.76,0.0,200.76,2026-06-11 12:19:38
977,55,2,9,online,completed,262.84,38.02,224.82,2026-06-11 12:42:30
978,9,4,2,in_store,completed,179.66,8.99,170.67,2026-06-11 13:09:24
979,24,3,10,in_store,completed,62.52,0.0,62.52,2026-06-11 16:46:53
980,86,3,4,online,completed,395.1,0.0,395.1,2026-06-11 09:13:13
981,34,4,15,in_store,completed,125.39,6.27,119.12,2026-06-11 16:15:11
982,89,5,12,online,completed,136.92,0.0,136.92,2026-06-12 19:03:39
983,21,1,8,app,pending,327.8,0.0,327.8,2026-06-12 17:18:51
984,84,5,12,app,completed,217.53,32.63,184.9,2026-06-12 21:15:35
985,50,5,6,in_store,refunded,93.45,0.0,93.45,2026-06-12 12:23:01
986,52,5,6,in_store,completed,69.5,0.0,69.5,2026-06-12 14:19:57
987,60,5,6,app,completed,50.91,5.36,45.55,2026-06-12 12:55:51
988,40,4,2,app,completed,304.03,15.19,288.84,2026-06-12 17:50:27
989,56,5,6,phone,completed,81.67,0.0,81.67,2026-06-13 15:11:27
990,67,2,3,online,completed,499.36,110.85,388.51,2026-06-13 21:19:16
991,3,3,10,in_store,completed,125.25,10.88,114.37,2026-06-13 18:55:37
992,18,5,12,online,completed,742.41,20.73,721.68,2026-06-13 13:13:45
993,38,5,12,online,completed,592.92,9.39,583.53,2026-06-14 19:07:42
994,20,4,15,online,completed,576.6,0.0,576.6,2026-06-14 14:36:24
995,70,5,6,online,completed,761.64,9.78,751.86,2026-06-14 20:18:34
996,43,5,12,in_store,completed,178.66,17.3,161.36,2026-06-14 18:34:33
997,6,2,3,online,completed,372.84,13.85,358.99,2026-06-14 10:37:55
