inventory_id,store_id,product_id,size,color,quantity_on_hand,quantity_reserved,reorder_level,reorder_quantity,last_restocked_at
847,2,53,XL,Stone,12,0,5,20,2025-05-04 10:00:00
848,2,53,XL,Off White,20,0,5,20,2025-12-19 10:00:00
849,3,53,S,Stone,39,0,5,20,2025-06-12 10:00:00
850,3,53,S,Off White,16,0,5,20,2025-11-21 10:00:00
851,3,53,XL,Stone,23,0,5,20,2025-02-10 10:00:00
852,3,53,XL,Off White,12,0,5,20,2025-04-11 10:00:00
853,1,53,S,Stone,39,0,5,20,2025-08-11 10:00:00
854,1,53,S,Off White,27,0,5,20,2025-12-19 10:00:00
855,1,53,XL,Stone,17,0,5,20,2025-10-19 10:00:00
856,1,53,XL,Off White,31,0,5,20,2025-06-14 10:00:00
857,1,54,M,Stone,25,0,5,20,2025-06-05 10:00:00
858,1,54,M,Forest Green,29,0,5,20,2025-08-15 10:00:00
859,1,54,L,Stone,36,0,5,20,2025-06-25 10:00:00
860,1,54,L,Forest Green,27,0,5,20,2025-08-18 10:00:00
861,3,54,M,Stone,14,0,5,20,2025-03-21 10:00:00
862,3,54,M,Forest Green,13,0,5,20,2025-05-28 10:00:00
863,3,54,L,Stone,16,0,5,20,2025-09-07 10:00:00
864,3,54,L,Forest Green,24,0,5,20,2025-12-21 10:00:00
865,5,54,M,Stone,12,0,5,20,2025-12-03 10:00:00
866,5,54,M,Forest Green,9,0,5,20,2025-09-21 10:00:00
867,5,54,L,Stone,9,0,5,20,2025-10-19 10:00:00
868,5,54,L,Forest Green,33,0,5,20,2025-10-07 10:00:00
869,5,55,XL,Off White,33,0,5,20,2025-04-25 10:00:00
870,5,55,XL,Forest Green,26,0,5,20,2025-03-15 10:00:00
871,5,55,L,Off White,40,0,5,20,2025-09-03 10:00:00
872,5,55,L,Forest Green,33,0,5,20,2025-06-17 10:00:00
873,3,55,XL,Off White,8,0,5,20,2025-11-08 10:00:00
874,3,55,XL,Forest Green,18,0,5,20,2025-09-05 10:00:00
875,3,55,L,Off White,36,0,5,20,2025-03-06 10:00:00
876,3,55,L,Forest Green,17,0,5,20,2025-12-24 10:00:00
877,4,55,XL,Off White,38,0,5,20,2025-06-02 10:00:00
878,4,55,XL,Forest Green,22,0,5,20,2025-08-08 10:00:00
879,4,55,L,Off White,12,0,5,20,2025-05-12 10:00:00
880,4,55,L,Forest Green,22,0,5,20,2025-01-22 10:00:00
881,5,56,XL,Off White,28,0,5,20,2025-02-23 10:00:00
882,5,56,XL,Stone,25,0,5,20,2025-12-09 10:00:00
883,5,56,M,Off White,19,0,5,20,2025-07-21 10:00:00
884,5,56,M,Stone,32,0,5,20,2025-06-19 10:00:00
885,3,56,XL,Off White,12,0,5,20,2025-09-09 10:00:00
886,3,56,XL,Stone,32,0,5,20,2025-04-17 10:00:00
887,3,56,M,Off White,33,0,5,20,2025-06-27 10:00:00
888,3,56,M,Stone,30,0,5,20,2025-08-26 10:00:00
889,2,56,XL,Off White,38,0,5,20,2025-10-01 10:00:00
890,2,56,XL,Stone,40,0,5,20,2025-03-15 10:00:00
891,2,56,M,Off White,18,0,5,20,2025-04-03 10:00:00
892,2,56,M,Stone,40,0,5,20,2025-11-09 10:00:00
893,2,57,L,Light Blue,29,0,5,20,2025-12-04 10:00:00
894,2,57,L,Pink,38,0,5,20,2025-11-16 10:00:00
895,2,57,S,Light Blue,38,0,5,20,2025-04-19 10:00:00
896,2,57,S,Pink,18,0,5,20,2025-11-27 10:00:00
897,5,57,L,Light Blue,34,0,5,20,2025-01-08 10:00:00
898,5,57,L,Pink,10,0,5,20,2025-03-19 10:00:00
899,5,57,S,Light Blue,18,0,5,20,2025-03-21 10:00:00
900,5,57,S,Pink,40,0,5,20,2025-01-19 10:00:00
901,1,57,L,Light Blue,17,0,5,20,2025-01-06 10:00:00
902,1,57,L,Pink,24,0,5,20,2025-03-17 10:00:00
903,1,57,S,Light Blue,33,0,5,20,2025-10-19 10:00:00
904,1,57,S,Pink,9,0,5,20,2025-12-24 10:00:00
905,3,58,XL,Light Blue,17,0,5,20,2025-10-27 10:00:00
906,3,58,XL,Pink,19,0,5,20,2025-10-22 10:00:00
907,3,58,M,Light Blue,40,0,5,20,2025-05-06 10:00:00
908,3,58,M,Pink,29,0,5,20,2025-08-20 10:00:00
909,1,58,XL,Light Blue,12,0,5,20,2025-04-13 10:00:00
910,1,58,XL,Pink,32,0,5,20,2025-03-04 10:00:00
911,1,58,M,Light Blue,9,0,5,20,2025-04-17 10:00:00
912,1,58,M,Pink,40,0,5,20,2025-11-14 10:00:00
913,4,58,XL,Light Blue,17,0,5,20,2025-10-04 10:00:00
914,4,58,XL,Pink,19,0,5,20,2025-08-20 10:00:00
915,4,58,M,Light Blue,10,0,5,20,2025-09-17 10:00:00
916,4,58,M,Pink,15,0,5,20,2025-02-16 10:00:00
917,2,58,XL,Light Blue,16,0,5,20,2025-10-18 10:00:00
918,2,58,XL,Pink,8,0,5,20,2025-11-21 10:00:00
919,2,58,M,Light Blue,35,0,5,20,2025-09-14 10:00:00
920,2,58,M,Pink,31,0,5,20,2025-01-23 10:00:00
921,5,58,XL,Light Blue,35,0,5,20,2025-04-26 10:00:00
922,5,58,XL,Pink,38,0,5,20,2025-07-12 10:00:00
923,5,58,M,Light Blue,14,0,5,20,2025-07-05 10:00:00
924,5,58,M,Pink,24,0,5,20,2025-08-25 10:00:00
925,1,59,XXL,Striped,8,0,5,20,2025-12-24 10:00:00
926,1,59,XXL,White,8,0,5,20,2025-10-17 10:00:00
927,1,59,XL,Striped,15,0,5,20,2025-09-01 10:00:00
928,1,59,XL,White,32,0,5,20,2025-11-07 10:00:00
929,3,59,XXL,Striped,28,0,5,20,2025-07-12 10:00:00
930,3,59,XXL,White,14,0,5,20,2025-03-14 10:00:00
931,3,59,XL,Striped,24,0,5,20,2025-05-28 10:00:00
932,3,59,XL,White,35,0,5,20,2025-10-12 10:00:00
933,4,59,XXL,Striped,25,0,5,20,2025-11-13 10:00:00
934,4,59,XXL,White,21,0,5,20,2025-07-18 10:00:00
935,4,59,XL,Striped,38,0,5,20,2025-03-12 10:00:00
936,4,59,XL,White,38,0,5,20,2025-05-10 10:00:00
937,3,60,M,Light Blue,21,0,5,20,2025-09-13 10:00:00
938,3,60,M,White,29,0,5,20,2025-09-20 10:00:00
939,3,60,XL,Light Blue,11,0,5,20,2025-03-13 10:00:00
940,3,60,XL,White,8,0,5,20,2025-02-27 10:00:00
941,4,60,M,Light Blue,17,0,5,20,2025-08-20 10:00:00
942,4,60,M,White,35,0,5,20,2025-02-03 10:00:00
943,4,60,XL,Light Blue,24,0,5,20,2025-04-12 10:00:00
944,4,60,XL,White,13,0,5,20,2025-10-02 10:00:00
945,5,60,M,Light Blue,32,0,5,20,2025-07-20 10:00:00
946,5,60,M,White,26,0,5,20,2025-12-20 10:00:00
947,5,60,XL,Light Blue,11,0,5,20,2025-03-21 10:00:00
948,5,60,XL,White,39,0,5,20,2025-08-01 10:00:00
949,1,60,M,Light Blue,20,0,5,20,2025-11-26 10:00:00
950,1,60,M,White,26,0,5,20,2025-04-02 10:00:00
951,1,60,XL,Light Blue,40,0,5,20,2025-09-23 10:00:00
952,1,60,XL,White,22,0,5,20,2025-10-06 10:00:00
953,2,60,M,Light Blue,10,0,5,20,2025-06-08 10:00:00
954,2,60,M,White,8,0,5,20,2025-03-03 10:00:00
955,2,60,XL,Light Blue,25,0,5,20,2025-07-12 10:00:00
956,2,60,XL,White,33,0,5,20,2025-07-19 10:00:00
957,5,61,S,Striped,30,0,5,20,2025-06-27 10:00:00
958,5,61,S,Pink,25,0,5,20,2025-04-20 10:00:00
959,5,61,XXL,Striped,20,0,5,20,2025-08-13 10:00:00
960,5,61,XXL,Pink,8,0,5,20,2025-05-06 10:00:00
961,1,61,S,Striped,34,0,5,20,2025-09-04 10:00:00
962,1,61,S,Pink,12,0,5,20,2025-09-10 10:00:00
963,1,61,XXL,Striped,29,0,5,20,2025-02-26 10:00:00
964,1,61,XXL,Pink,40,0,5,20,2025-05-18 10:00:00
965,3,61,S,Striped,24,0,5,20,2025-12-15 10:00:00
966,3,61,S,Pink,32,0,5,20,2025-10-16 10:00:00
967,3,61,XXL,Striped,23,0,5,20,2025-06-25 10:00:00
968,3,61,XXL,Pink,37,0,5,20,2025-11-15 10:00:00
969,1,62,XL,Light Blue,34,0,5,20,2025-06-17 10:00:00
970,1,62,XL,Pink,8,0,5,20,2025-12-27 10:00:00
971,1,62,M,Light Blue,24,0,5,20,2025-04-10 10:00:00
972,1,62,M,Pink,13,0,5,20,2025-07-22 10:00:00
973,4,62,XL,Light Blue,29,0,5,20,2025-02-18 10:00:00
974,4,62,XL,Pink,19,0,5,20,2025-08-11 10:00:00
975,4,62,M,Light Blue,30,0,5,20,2025-04-19 10:00:00
976,4,62,M,Pink,25,0,5,20,2025-03-24 10:00:00
977,5,62,XL,Light Blue,20,0,5,20,2025-08-24 10:00:00
978,5,62,XL,Pink,20,0,5,20,2025-04-24 10:00:00
979,5,62,M,Light Blue,23,0,5,20,2025-05-07 10:00:00
980,5,62,M,Pink,22,0,5,20,2025-04-27 10:00:00
981,2,62,XL,Light Blue,23,0,5,20,2025-10-12 10:00:00
982,2,62,XL,Pink,17,0,5,20,2025-02-04 10:00:00
983,2,62,M,Light Blue,13,0,5,20,2025-11-22 10:00:00
984,2,62,M,Pink,39,0,5,20,2025-10-01 10:00:00
985,3,62,XL,Light Blue,10,0,5,20,2025-08-12 10:00:00
986,3,62,XL,Pink,28,0,5,20,2025-08-19 10:00:00
987,3,62,M,Light Blue,25,0,5,20,2025-08-06 10:00:00
988,3,62,M,Pink,40,0,5,20,2025-05-13 10:00:00
989,5,63,XXL,Pink,10,0,5,20,2025-09-12 10:00:00
990,5,63,XXL,Striped,33,0,5,20,2025-11-25 10:00:00
991,5,63,XL,Pink,19,0,5,20,2025-08-04 10:00:00
992,5,63,XL,Striped,37,0,5,20,2025-06-23 10:00:00
993,2,63,XXL,Pink,8,0,5,20,2025-01-22 10:00:00
994,2,63,XXL,Striped,21,0,5,20,2025-07-19 10:00:00
995,2,63,XL,Pink,14,0,5,20,2025-06-12 10:00:00
996,2,63,XL,Striped,24,0,5,20,2025-03-18 10:00:00
997,1,63,XXL,Pink,24,0,5,20,2025-04-09 10:00:00
998,1,63,XXL,Striped,38,0,5,20,2025-10-11 10:00:00
999,1,63,XL,Pink,31,0,5,20,2025-03-16 10:00:00
1000,1,63,XL,Striped,35,0,5,20,2025-04-14 10:00:00
1001,3,64,M,Light Blue,25,0,5,20,2025-04-18 10:00:00
1002,3,64,M,White,35,0,5,20,2025-07-07 10:00:00
1003,3,64,XXL,Light Blue,17,0,5,20,2025-12-05 10:00:00
1004,3,64,XXL,White,38,0,5,20,2025-01-06 10:00:00
1005,5,64,M,Light Blue,34,0,5,20,2025-08-05 10:00:00
1006,5,64,M,White,28,0,5,20,2025-08-10 10:00:00
1007,5,64,XXL,Light Blue,24,0,5,20,2025-09-28 10:00:00
1008,5,64,XXL,White,11,0,5,20,2025-07-04 10:00:00
1009,2,64,M,Light Blue,18,0,5,20,2025-01-07 10:00:00
1010,2,64,M,White,24,0,5,20,2025-08-27 10:00:00
1011,2,64,XXL,Light Blue,14,0,5,20,2025-08-24 10:00:00
1012,2,64,XXL,White,29,0,5,20,2025-05-12 10:00:00
1013,4,64,M,Light Blue,31,0,5,20,2025-09-18 10:00:00
1014,4,64,M,White,24,0,5,20,2025-06-01 10:00:00
1015,4,64,XXL,Light Blue,34,0,5,20,2025-02-12 10:00:00
1016,4,64,XXL,White,20,0,5,20,2025-10-19 10:00:00
1017,1,64,M,Light Blue,19,0,5,20,2025-05-12 10:00:00
1018,1,64,M,White,28,0,5,20,2025-11-17 10:00:00
1019,1,64,XXL,Light Blue,39,0,5,20,2025-12-15 10:00:00
1020,1,64,XXL,White,13,0,5,20,2025-07-20 10:00:00
1021,4,65,L,Terracotta,13,0,5,20,2025-03-11 10:00:00
1022,4,65,L,White,22,0,5,20,2025-06-11 10:00:00
1023,4,65,M,Terracotta,26,0,5,20,2025-12-09 10:00:00
1024,4,65,M,White,33,0,5,20,2025-05-15 10:00:00
1025,2,65,L,Terracotta,31,0,5,20,2025-12-19 10:00:00
1026,2,65,L,White,36,0,5,20,2025-07-06 10:00:00
1027,2,65,M,Terracotta,19,0,5,20,2025-01-05 10:00:00
1028,2,65,M,White,23,0,5,20,2025-11-09 10:00:00
1029,1,65,L,Terracotta,13,0,5,20,2025-04-06 10:00:00
1030,1,65,L,White,33,0,5,20,2025-02-04 10:00:00
1031,1,65,M,Terracotta,12,0,5,20,2025-08-18 10:00:00
1032,1,65,M,White,11,0,5,20,2025-01-25 10:00:00
1033,5,65,L,Terracotta,33,0,5,20,2025-09-25 10:00:00
1034,5,65,L,White,13,0,5,20,2025-02-09 10:00:00
1035,5,65,M,Terracotta,17,0,5,20,2025-02-21 10:00:00
1036,5,65,M,White,32,0,5,20,2025-05-08 10:00:00
1037,3,66,S,Ecru,10,0,5,20,2025-11-12 10:00:00
1038,3,66,S,White,28,0,5,20,2025-08-15 10:00:00
1039,3,66,XS,Ecru,25,0,5,20,2025-09-15 10:00:00
1040,3,66,XS,White,16,0,5,20,2025-12-18 10:00:00
1041,4,66,S,Ecru,19,0,5,20,2025-10-20 10:00:00
1042,4,66,S,White,37,0,5,20,2025-11-24 10:00:00
1043,4,66,XS,Ecru,35,0,5,20,2025-09-21 10:00:00
1044,4,66,XS,White,27,0,5,20,2025-06-16 10:00:00
1045,5,66,S,Ecru,22,0,5,20,2025-02-15 10:00:00
1046,5,66,S,White,27,0,5,20,2025-06-14 10:00:00
1047,5,66,XS,Ecru,24,0,5,20,2025-03-10 10:00:00
1048,5,66,XS,White,8,0,5,20,2025-01-17 10:00:00
1049,3,67,XS,Terracotta,27,0,5,20,2025-01-25 10:00:00
1050,3,67,XS,Ecru,35,0,5,20,2025-05-20 10:00:00
1051,3,67,M,Terracotta,22,0,5,20,2025-01-18 10:00:00
1052,3,67,M,Ecru,31,0,5,20,2025-04-14 10:00:00
1053,5,67,XS,Terracotta,35,0,5,20,2025-07-08 10:00:00
1054,5,67,XS,Ecru,18,0,5,20,2025-12-24 10:00:00
1055,5,67,M,Terracotta,32,0,5,20,2025-07-08 10:00:00
1056,5,67,M,Ecru,24,0,5,20,2025-02-14 10:00:00
1057,2,67,XS,Terracotta,23,0,5,20,2025-09-25 10:00:00
1058,2,67,XS,Ecru,25,0,5,20,2025-05-21 10:00:00
1059,2,67,M,Terracotta,25,0,5,20,2025-07-07 10:00:00
1060,2,67,M,Ecru,12,0,5,20,2025-03-05 10:00:00
1061,1,68,M,Terracotta,28,0,5,20,2025-01-05 10:00:00
1062,1,68,M,White,11,0,5,20,2025-09-01 10:00:00
1063,1,68,L,Terracotta,19,0,5,20,2025-02-10 10:00:00
1064,1,68,L,White,25,0,5,20,2025-03-23 10:00:00
1065,4,68,M,Terracotta,36,0,5,20,2025-12-01 10:00:00
1066,4,68,M,White,22,0,5,20,2025-02-05 10:00:00
1067,4,68,L,Terracotta,8,0,5,20,2025-08-07 10:00:00
1068,4,68,L,White,29,0,5,20,2025-07-10 10:00:00
1069,3,68,M,Terracotta,39,0,5,20,2025-06-15 10:00:00
1070,3,68,M,White,10,0,5,20,2025-06-03 10:00:00
1071,3,68,L,Terracotta,17,0,5,20,2025-01-09 10:00:00
1072,3,68,L,White,33,0,5,20,2025-02-18 10:00:00
1073,2,68,M,Terracotta,38,0,5,20,2025-03-07 10:00:00
1074,2,68,M,White,24,0,5,20,2025-07-27 10:00:00
1075,2,68,L,Terracotta,8,0,5,20,2025-02-25 10:00:00
1076,2,68,L,White,23,0,5,20,2025-07-25 10:00:00
1077,2,69,XS,Ecru,32,0,5,20,2025-11-10 10:00:00
1078,2,69,XS,Terracotta,28,0,5,20,2025-03-21 10:00:00
1079,2,69,M,Ecru,10,0,5,20,2025-12-18 10:00:00
1080,2,69,M,Terracotta,15,0,5,20,2025-05-16 10:00:00
1081,1,69,XS,Ecru,27,0,5,20,2025-04-12 10:00:00
1082,1,69,XS,Terracotta,11,0,5,20,2025-11-07 10:00:00
1083,1,69,M,Ecru,15,0,5,20,2025-04-21 10:00:00
1084,1,69,M,Terracotta,35,0,5,20,2025-06-01 10:00:00
1085,4,69,XS,Ecru,18,0,5,20,2025-05-19 10:00:00
1086,4,69,XS,Terracotta,15,0,5,20,2025-07-26 10:00:00
1087,4,69,M,Ecru,23,0,5,20,2025-01-02 10:00:00
1088,4,69,M,Terracotta,38,0,5,20,2025-12-20 10:00:00
1089,5,69,XS,Ecru,17,0,5,20,2025-06-25 10:00:00
1090,5,69,XS,Terracotta,13,0,5,20,2025-04-06 10:00:00
1091,5,69,M,Ecru,39,0,5,20,2025-02-22 10:00:00
1092,5,69,M,Terracotta,29,0,5,20,2025-11-02 10:00:00
1093,3,70,XS,Terracotta,28,0,5,20,2025-09-26 10:00:00
1094,3,70,XS,White,30,0,5,20,2025-08-24 10:00:00
1095,3,70,L,Terracotta,20,0,5,20,2025-01-23 10:00:00
1096,3,70,L,White,32,0,5,20,2025-06-24 10:00:00
1097,2,70,XS,Terracotta,16,0,5,20,2025-05-02 10:00:00
1098,2,70,XS,White,39,0,5,20,2025-12-15 10:00:00
1099,2,70,L,Terracotta,26,0,5,20,2025-09-23 10:00:00
1100,2,70,L,White,39,0,5,20,2025-04-19 10:00:00
1101,5,70,XS,Terracotta,19,0,5,20,2025-09-12 10:00:00
1102,5,70,XS,White,28,0,5,20,2025-12-15 10:00:00
1103,5,70,L,Terracotta,25,0,5,20,2025-10-28 10:00:00
1104,5,70,L,White,18,0,5,20,2025-02-17 10:00:00
1105,4,71,M,White,40,0,5,20,2025-07-24 10:00:00
1106,4,71,M,Sky Blue,19,0,5,20,2025-01-20 10:00:00
1107,4,71,S,White,31,0,5,20,2025-10-08 10:00:00
1108,4,71,S,Sky Blue,28,0,5,20,2025-12-03 10:00:00
1109,3,71,M,White,32,0,5,20,2025-04-17 10:00:00
1110,3,71,M,Sky Blue,39,0,5,20,2025-09-05 10:00:00
1111,3,71,S,White,26,0,5,20,2025-06-14 10:00:00
1112,3,71,S,Sky Blue,28,0,5,20,2025-02-04 10:00:00
1113,2,71,M,White,12,0,5,20,2025-01-27 10:00:00
1114,2,71,M,Sky Blue,16,0,5,20,2025-03-28 10:00:00
1115,2,71,S,White,10,0,5,20,2025-04-04 10:00:00
1116,2,71,S,Sky Blue,39,0,5,20,2025-04-04 10:00:00
1117,5,72,L,Sky Blue,31,0,5,20,2025-04-20 10:00:00
1118,5,72,L,White,12,0,5,20,2025-01-07 10:00:00
1119,5,72,M,Sky Blue,39,0,5,20,2025-02-15 10:00:00
1120,5,72,M,White,11,0,5,20,2025-06-18 10:00:00
1121,4,72,L,Sky Blue,34,0,5,20,2025-06-26 10:00:00
1122,4,72,L,White,11,0,5,20,2025-10-09 10:00:00
1123,4,72,M,Sky Blue,10,0,5,20,2025-12-03 10:00:00
1124,4,72,M,White,27,0,5,20,2025-02-07 10:00:00
1125,3,72,L,Sky Blue,14,0,5,20,2025-02-24 10:00:00
1126,3,72,L,White,22,0,5,20,2025-09-13 10:00:00
1127,3,72,M,Sky Blue,20,0,5,20,2025-04-17 10:00:00
1128,3,72,M,White,23,0,5,20,2025-10-21 10:00:00
1129,5,73,28,Black,35,0,5,20,2025-02-06 10:00:00
1130,5,73,28,Olive,19,0,5,20,2025-09-13 10:00:00
1131,5,73,32,Black,40,0,5,20,2025-06-22 10:00:00
1132,5,73,32,Olive,18,0,5,20,2025-09-20 10:00:00
1133,4,73,28,Black,36,0,5,20,2025-06-11 10:00:00
1134,4,73,28,Olive,28,0,5,20,2025-06-14 10:00:00
1135,4,73,32,Black,35,0,5,20,2025-12-11 10:00:00
1136,4,73,32,Olive,23,0,5,20,2025-10-18 10:00:00
1137,3,73,28,Black,21,0,5,20,2025-07-25 10:00:00
1138,3,73,28,Olive,24,0,5,20,2025-06-15 10:00:00
1139,3,73,32,Black,36,0,5,20,2025-07-01 10:00:00
1140,3,73,32,Olive,10,0,5,20,2025-05-20 10:00:00
1141,5,74,28,Navy,28,0,5,20,2025-01-25 10:00:00
1142,5,74,28,Beige,25,0,5,20,2025-09-17 10:00:00
1143,5,74,32,Navy,17,0,5,20,2025-02-02 10:00:00
1144,5,74,32,Beige,37,0,5,20,2025-06-05 10:00:00
1145,2,74,28,Navy,16,0,5,20,2025-05-12 10:00:00
1146,2,74,28,Beige,23,0,5,20,2025-04-09 10:00:00
1147,2,74,32,Navy,27,0,5,20,2025-02-19 10:00:00
1148,2,74,32,Beige,33,0,5,20,2025-10-07 10:00:00
1149,4,74,28,Navy,12,0,5,20,2025-12-11 10:00:00
1150,4,74,28,Beige,38,0,5,20,2025-03-16 10:00:00
1151,4,74,32,Navy,14,0,5,20,2025-10-21 10:00:00
1152,4,74,32,Beige,27,0,5,20,2025-01-24 10:00:00
1153,4,75,34,Beige,8,0,5,20,2025-11-25 10:00:00
1154,4,75,34,Black,32,0,5,20,2025-01-10 10:00:00
1155,4,75,36,Beige,10,0,5,20,2025-06-18 10:00:00
1156,4,75,36,Black,17,0,5,20,2025-06-17 10:00:00
1157,1,75,34,Beige,22,0,5,20,2025-03-02 10:00:00
1158,1,75,34,Black,33,0,5,20,2025-08-25 10:00:00
1159,1,75,36,Beige,40,0,5,20,2025-02-08 10:00:00
1160,1,75,36,Black,35,0,5,20,2025-05-26 10:00:00
1161,5,75,34,Beige,33,0,5,20,2025-03-05 10:00:00
1162,5,75,34,Black,29,0,5,20,2025-02-16 10:00:00
1163,5,75,36,Beige,11,0,5,20,2025-09-13 10:00:00
1164,5,75,36,Black,24,0,5,20,2025-02-13 10:00:00
1165,2,75,34,Beige,40,0,5,20,2025-07-25 10:00:00
1166,2,75,34,Black,16,0,5,20,2025-03-16 10:00:00
1167,2,75,36,Beige,20,0,5,20,2025-08-13 10:00:00
1168,2,75,36,Black,20,0,5,20,2025-09-20 10:00:00
1169,3,75,34,Beige,23,0,5,20,2025-04-03 10:00:00
1170,3,75,34,Black,25,0,5,20,2025-07-11 10:00:00
1171,3,75,36,Beige,13,0,5,20,2025-02-22 10:00:00
1172,3,75,36,Black,34,0,5,20,2025-07-12 10:00:00
1173,2,76,32,Olive,36,0,5,20,2025-10-05 10:00:00
1174,2,76,32,Black,36,0,5,20,2025-01-27 10:00:00
1175,2,76,30,Olive,22,0,5,20,2025-04-22 10:00:00
1176,2,76,30,Black,31,0,5,20,2025-03-25 10:00:00
1177,3,76,32,Olive,13,0,5,20,2025-02-24 10:00:00
1178,3,76,32,Black,11,0,5,20,2025-04-20 10:00:00
1179,3,76,30,Olive,17,0,5,20,2025-05-01 10:00:00
1180,3,76,30,Black,29,0,5,20,2025-12-26 10:00:00
1181,5,76,32,Olive,15,0,5,20,2025-05-15 10:00:00
1182,5,76,32,Black,38,0,5,20,2025-01-11 10:00:00
1183,5,76,30,Olive,21,0,5,20,2025-12-18 10:00:00
1184,5,76,30,Black,21,0,5,20,2025-04-18 10:00:00
1185,1,76,32,Olive,24,0,5,20,2025-09-16 10:00:00
1186,1,76,32,Black,17,0,5,20,2025-12-23 10:00:00
1187,1,76,30,Olive,9,0,5,20,2025-07-19 10:00:00
1188,1,76,30,Black,10,0,5,20,2025-05-06 10:00:00
1189,3,77,36,Beige,8,0,5,20,2025-02-13 10:00:00
1190,3,77,36,Navy,25,0,5,20,2025-11-28 10:00:00
1191,3,77,32,Beige,31,0,5,20,2025-02-01 10:00:00
1192,3,77,32,Navy,26,0,5,20,2025-11-13 10:00:00
1193,2,77,36,Beige,22,0,5,20,2025-07-17 10:00:00
1194,2,77,36,Navy,14,0,5,20,2025-06-16 10:00:00
1195,2,77,32,Beige,13,0,5,20,2025-03-07 10:00:00
1196,2,77,32,Navy,40,0,5,20,2025-08-18 10:00:00
1197,5,77,36,Beige,9,0,5,20,2025-01-08 10:00:00
1198,5,77,36,Navy,27,0,5,20,2025-06-16 10:00:00
1199,5,77,32,Beige,33,0,5,20,2025-12-06 10:00:00
1200,5,77,32,Navy,9,0,5,20,2025-06-22 10:00:00
1201,3,78,28,Black,25,0,5,20,2025-04-05 10:00:00
1202,3,78,28,Beige,29,0,5,20,2025-07-22 10:00:00
1203,3,78,32,Black,16,0,5,20,2025-02-24 10:00:00
1204,3,78,32,Beige,32,0,5,20,2025-09-22 10:00:00
1205,5,78,28,Black,22,0,5,20,2025-07-08 10:00:00
1206,5,78,28,Beige,17,0,5,20,2025-07-10 10:00:00
1207,5,78,32,Black,29,0,5,20,2025-08-18 10:00:00
1208,5,78,32,Beige,16,0,5,20,2025-04-21 10:00:00
1209,1,78,28,Black,16,0,5,20,2025-10-18 10:00:00
1210,1,78,28,Beige,20,0,5,20,2025-03-10 10:00:00
1211,1,78,32,Black,16,0,5,20,2025-07-25 10:00:00
1212,1,78,32,Beige,17,0,5,20,2025-11-19 10:00:00
1213,2,78,28,Black,18,0,5,20,2025-06-03 10:00:00
1214,2,78,28,Beige,15,0,5,20,2025-03-11 10:00:00
1215,2,78,32,Black,17,0,5,20,2025-12-01 10:00:00
1216,2,78,32,Beige,28,0,5,20,2025-07-14 10:00:00
1217,4,79,28,Navy,25,0,5,20,2025-10-19 10:00:00
1218,4,79,28,Beige,22,0,5,20,2025-10-08 10:00:00
1219,4,79,30,Navy,22,0,5,20,2025-11-01 10:00:00
1220,4,79,30,Beige,30,0,5,20,2025-02-23 10:00:00
1221,3,79,28,Navy,38,0,5,20,2025-03-17 10:00:00
1222,3,79,28,Beige,38,0,5,20,2025-12-21 10:00:00
1223,3,79,30,Navy,31,0,5,20,2025-03-28 10:00:00
1224,3,79,30,Beige,32,0,5,20,2025-08-16 10:00:00
1225,1,79,28,Navy,16,0,5,20,2025-03-07 10:00:00
1226,1,79,28,Beige,22,0,5,20,2025-01-14 10:00:00
1227,1,79,30,Navy,8,0,5,20,2025-05-14 10:00:00
1228,1,79,30,Beige,22,0,5,20,2025-12-22 10:00:00
1229,5,79,28,Navy,20,0,5,20,2025-04-03 10:00:00
1230,5,79,28,Beige,19,0,5,20,2025-08-28 10:00:00
1231,5,79,30,Navy,39,0,5,20,2025-12-11 10:00:00
1232,5,79,30,Beige,37,0,5,20,2025-04-14 10:00:00
1233,1,80,34,Beige,37,0,5,20,2025-01-08 10:00:00
1234,1,80,34,Navy,33,0,5,20,2025-12-02 10:00:00
1235,1,80,28,Beige,32,0,5,20,2025-09-25 10:00:00
1236,1,80,28,Navy,11,0,5,20,2025-04-10 10:00:00
1237,4,80,34,Beige,36,0,5,20,2025-07-10 10:00:00
1238,4,80,34,Navy,26,0,5,20,2025-08-06 10:00:00
1239,4,80,28,Beige,35,0,5,20,2025-05-20 10:00:00
1240,4,80,28,Navy,11,0,5,20,2025-12-17 10:00:00
1241,3,80,34,Beige,17,0,5,20,2025-08-27 10:00:00
1242,3,80,34,Navy,36,0,5,20,2025-02-24 10:00:00
1243,3,80,28,Beige,40,0,5,20,2025-02-06 10:00:00
1244,3,80,28,Navy,16,0,5,20,2025-07-14 10:00:00
1245,2,80,34,Beige,28,0,5,20,2025-08-01 10:00:00
1246,2,80,34,Navy,19,0,5,20,2025-08-19 10:00:00
1247,2,80,28,Beige,20,0,5,20,2025-08-03 10:00:00
1248,2,80,28,Navy,24,0,5,20,2025-06-23 10:00:00
1249,2,81,M,Ecru,40,0,5,20,2025-10-06 10:00:00
1250,2,81,M,White,32,0,5,20,2025-09-13 10:00:00
1251,2,81,XS,Ecru,10,0,5,20,2025-03-11 10:00:00
1252,2,81,XS,White,17,0,5,20,2025-03-28 10:00:00
1253,1,81,M,Ecru,17,0,5,20,2025-03-25 10:00:00
1254,1,81,M,White,11,0,5,20,2025-07-10 10:00:00
